species_key,occurrence_count,scientific_name
5219618,8483,Erinaceus roumanicus
2441187,8481,Sylvicapra grimmia
5220013,8451,Hyperoodon ampullatus
2440162,8403,Thylogale billardierii
2438651,8396,Microtus mexicanus
2441005,8389,Ammotragus lervia
2437974,8377,Peromyscus melanotis
2439566,8371,Perognathus flavus
4266262,8331,Vespadelus pumilus
2437991,8323,Peromyscus levipes
5218781,8289,Crocuta crocuta
7786966,8271,Urocitellus columbianus
2439007,8185,Melomys burtoni
2435448,8178,Phascogale tapoatafa
8181305,8163,Myotis escalerai
2439358,8123,Myopus schisticolor
2435402,8112,Sminthopsis macroura
2432452,8099,Myotis dasycneme
2437577,8074,Dasyprocta leporina
2438024,8037,Peromyscus pectoralis
2439473,7975,Zapus princeps
2435270,7968,Acinonyx jubatus
2439507,7967,Liomys irroratus
2436643,7950,Ateles geoffroyi
5787704,7903,Miniopterus newtoni
2440455,7890,Tursiops aduncus
5218777,7839,Hyaena hyaena
11795240,7770,Peromyscus spec
2439461,7721,Napaeozapus insignis
2433536,7715,Nasua nasua
5219436,7660,Panthera pardus
2438021,7606,Peromyscus crinitus
2436716,7596,Lepus coreanus
2432448,7575,Myotis nigricans
5218972,7572,Mustela sibirica
2440226,7550,Cercartetus nanus
2441151,7541,Oreamnos americanus
2440893,7495,Equus hemionus
5707341,7439,Papio anubis
2438496,7437,Mesembriomys gouldii
2435994,7407,Sorex caecutiens
2433327,7404,Sturnira lilium
4266391,7345,Myotis macropus
2439581,7329,Chaetodipus baileyi
5219960,7243,Acrobates pygmaeus
2433271,7233,Artibeus planirostris
7679722,7228,Sousa sahulensis
2432479,7209,Corynorhinus townsendii
2438034,7182,Peromyscus mexicanus
5219516,7174,Galemys pyrenaicus
2436340,7102,Tamandua tetradactyla
2436648,7096,Alouatta seniculus
11370293,7051,Ozimops ridei
5218543,7050,Lasiurus borealis
9518324,7037,Procyon cancrivorus
2440164,7031,Thylogale stigmatica
2435410,6934,Sminthopsis murina
4262612,6919,Capricornis swinhoei
8028197,6869,Cebus imitator
2436335,6852,Tamandua mexicana
5219677,6842,Sciurus variegatoides
2433140,6785,Peropteryx macrotis
2433557,6729,Bassariscus astutus
2434654,6712,Paguma larvata
2432461,6691,Myotis yumanensis
2439378,6683,Geomys bursarius
2436840,6673,Sylvilagus palustris
2432339,6645,Antrozous pallidus
4266346,6633,Myotis alcathoe
7477334,6606,Sapajus apella
2439071,6602,Hybomys univittatus
5219426,6532,Panthera onca
2440113,6509,Petrogale penicillata
4265094,6492,Abrothrix olivaceus
2434810,6446,Histriophoca fasciata
5219836,6426,Lemmus trimucronatus
5219509,6412,Cryptotis parva
2432953,6334,Rousettus aegyptiacus
2438704,6279,Cricetus cricetus
2440934,6252,Axis axis
2433264,6239,Artibeus phaeotis
2439244,6222,Rattus exulans
2439344,6211,Zygodontomys brevicauda
8631083,6173,Pekania pennanti
2433460,6164,Zalophus wollebaeki
8397398,6138,Parastrellus hesperus
5218649,6091,Pteropus scapulatus
5220167,6090,Taurotragus oryx
2437304,6061,Spermophilus citellus
2435263,6048,Lynx canadensis
2439596,6041,Chaetodipus formosus
2437396,5996,Callosciurus notatus
2437449,5995,Tamias townsendii
2436230,5987,Scalopus aquaticus
2438669,5986,Microtus lusitanicus
2438070,5973,Oryzomys couesi
2436705,5954,Lepus townsendii
2438204,5939,Lemniscomys striatus
2436604,5923,Macaca mulatta
2437775,5902,Apodemus uralensis
2435357,5855,Dasyurus viverrinus
8303143,5852,Urocitellus parryii
2438866,5849,Baiomys taylori
2433132,5798,Balantiopteryx plicata
2439000,5794,Melomys cervinipes
2439589,5767,Chaetodipus intermedius
2433451,5761,Ursus maritimus
2440433,5731,Steno bredanensis
4265092,5720,Abrothrix longipilis
2441064,5700,Antidorcas marsupialis
2435687,5660,Crocidura suaveolens
2434102,5637,Taxidea taxus
2437431,5594,Tamias dorsalis
2437378,5576,Marmota caligata
2438516,5558,Onychomys torridus
2439256,5549,Rattus villosissimus
7905336,5533,Urocitellus richardsonii
5219704,5516,Cavia aperea
11138256,5510,Aeorestes cinereus
5218624,5510,Pteronotus gymnonotus
2439586,5475,Chaetodipus spinatus
2439583,5473,Chaetodipus hispidus
2439554,5469,Perognathus parvus
2432425,5441,Myotis californicus
9733997,5427,Arvicanthis niloticus
5218731,5361,Saccopteryx bilineata
2441030,5331,Hippotragus equinus
2441141,5320,Raphicerus campestris
2437338,5309,Glaucomys volans
2441205,5302,Giraffa camelopardalis
2433095,5284,Rhynchonycteris naso
2438736,5196,Rhabdomys pumilio
2438391,5155,Dicrostonyx groenlandicus
11371352,5134,Ozimops planiceps
2435506,5129,Suncus etruscus
4266468,5122,Scotorepens greyii
2438028,5102,Peromyscus californicus
4266081,5046,Falsistrellus tasmaniensis
4266469,5010,Scotorepens balstoni
8032606,5005,Xerospermophilus tereticaudus
2438447,5003,Neotoma mexicana
5219624,4964,Erinaceus concolor
5218566,4960,Hipposideros diadema
2436711,4922,Lepus brachyurus
5219520,4917,Choloepus hoffmanni
2440412,4912,Mesoplodon bidens
2438272,4863,Oligoryzomys longicaudatus
2436854,4861,Sylvilagus nuttallii
4262283,4843,Alces americanus
7665644,4783,Perimyotis subflavus
5219416,4770,Panthera tigris
2439226,4752,Rattus tunneyi
5219578,4735,Cercopithecus mitis
5219950,4733,Philander opossum
2439382,4732,Thomomys umbrinus
2433083,4698,Saccolaimus flaviventris
2433156,4688,Uroderma bilobatum
2435520,4680,Suncus murinus
5218625,4671,Macroglossus minimus
2437441,4665,Tamias umbrinus
2433312,4637,Leptonycteris yerbabuenae
2437331,4634,Glaucomys sabrinus
2438437,4634,Neotoma cinerea
