species_key,occurrence_count,scientific_name
2431507,2912,Plethodon chlorobryonis
2427082,2909,Lithobates vaillanti
2430329,2900,Occidozyga laevis
2427684,2899,Litoria littlejohni
2426101,2894,Adenomera andreae
2431495,2888,Plethodon mississippi
5216979,2881,Rhinella icterica
2431231,2857,Desmognathus imitator
2423470,2849,Pleurodema brachyops
2431542,2838,Plethodon dunni
2425738,2825,Pristimantis unistrigatus
9132909,2810,Espadarana prosoblepon
9854382,2789,Boana raniceps
2427569,2764,Hyla annectans
2424587,2732,Crinia bilingua
10807070,2722,Agalychnis dacnicolor
2431537,2722,Plethodon grobmani
2428493,2703,Dendropsophus mathiassoni
2428176,2697,Pseudacris nigrita
2426812,2694,Rana chensinensis
2431532,2670,Plethodon elongatus
2430830,2667,Craugastor rugulosus
2430433,2661,Fejervarya cancrivora
5218176,2660,Gastrotheca riobambae
2430739,2643,Craugastor raniformis
2431317,2635,Bolitoglossa subpalmata
2431716,2623,Aneides ferreus
2424581,2617,Pseudophryne raveni
5217753,2614,Kassina senegalensis
2427841,2610,Litoria tornieri
5217514,2586,Leptodactylus chaquensis
2427598,2584,Hyla intermedia
2427161,2583,Lithobates warszewitschii
10697747,2551,Boana crepitans
2431535,2547,Plethodon yonahlossee
10787633,2513,Zhangixalus arvalis
2424128,2512,Eleutherodactylus antillensis
2426798,2510,Rana macrocnemis
2431760,2508,Batrachoseps gavilanensis
2424570,2497,Pseudophryne guentheri
2431752,2492,Batrachoseps pacificus
2430513,2489,Euphlyctis cyanophlyctis
2428146,2435,Pseudacris clarkii
10704345,2409,Ranoidea rheocola
2429056,2401,Epipedobates anthonyi
2424558,2391,Mixophyes balbus
2421447,2390,Platymantis dorsalis
2424649,2390,Uperoleia lithomoda
2431762,2376,Batrachoseps luciae
2426794,2367,Rana coreana
5216905,2356,Rhinella alata
2427163,2351,Lithobates brownorum
2424560,2350,Mixophyes fleayi
10039315,2349,Boana cinerascens
2427144,2345,Lithobates yavapaiensis
2427808,2334,Litoria citropa
2431504,2321,Plethodon hubrichti
2431239,2317,Desmognathus apalachicolae
10721626,2313,Ranoidea xanthomera
2429944,2306,Amietia angolensis
2428520,2272,Dendropsophus triangulum
2421804,2270,Cophixalus riparius
5217574,2257,Leptodactylus mystacinus
10826642,2249,Boana rosenbergi
2431916,2246,Taricha rivularis
2427863,2240,Litoria revelata
2429584,2229,Limnodynastes interioris
2431719,2223,Aneides aeneus
5217777,2196,Amolops mantzorum
2426171,2178,Lithodytes lineatus
10831537,2176,Cornufer vertebralis
5217681,2156,Hyperolius viridiflavus
2424586,2141,Crinia tasmaniensis
10863437,2123,Boana faber
2431043,2119,Hypogeophis rostratus
2431710,2119,Aneides vagrans
2431541,2117,Plethodon ouachitae
2426788,2115,Rana latastei
5217886,2106,Scinax nasicus
2431487,2105,Plethodon wehrlei
2431860,2098,Cynops orientalis
10493617,2089,Boana xerophylla
2423521,2085,Pseudopaludicola falcipes
2428273,2083,Tlalocohyla smithii
2423479,2081,Pleurodema thaul
2432048,2075,Necturus maculosus
2431358,2074,Pseudoeurycea goebeli
2425589,2073,Pristimantis curtipes
2426684,2070,Pelophylax saharicus
5217394,2054,Assa darlingtoni
5217504,2036,Leptodactylus macrosternum
2429586,2033,Limnodynastes terraereginae
10399964,2027,Boana geographica
2424292,2027,Pelodytes ibericus
2431917,2024,Taricha sierrae
5217567,2021,Leptodactylus colombiensis
2424063,2020,Eleutherodactylus campi
5218161,2019,Gastrotheca griswoldi
2425033,2018,Pristimantis palmeri
5216950,2014,Rhinella acutirostris
11203160,2010,Boana platanera
10731357,2006,Ranoidea brevipes
2421640,2006,Kaloula borealis
2428495,2001,Dendropsophus parviceps
2429598,2001,Notaden nichollsi
2430808,1996,Craugastor loki
2432008,1995,Ambystoma velasci
2430378,1980,Hoplobatrachus occipitalis
2426369,1978,Rhinophrynus dorsalis
2426773,1977,Rana amurensis
2422104,1972,Microhyla butleri
10829241,1967,Ranoidea becki
5216669,1944,Atelopus ignescens
2426615,1933,Discoglossus sardus
5217540,1925,Leptodactylus wagneri
2431543,1924,Plethodon electromorphus
2427728,1919,Litoria coplandi
2427066,1918,Lithobates pustulosus
2431380,1916,Pseudoeurycea smithi
2428369,1910,Pseudis minuta
10695994,1907,Aquiloeurycea cephalica
2431120,1902,Batrachuperus pinchonii
10878143,1893,Ranoidea maini
2426313,1889,Allobates femoralis
2431547,1884,Plethodon ventralis
2426791,1857,Rana muscosa
9296806,1854,Strauchbufo raddei
10704158,1849,Dendropsophus molitor
2430380,1836,Hoplobatrachus tigerinus
2423776,1830,Polypedates maculatus
2427080,1830,Lithobates palmipes
2432084,1811,Amphiuma means
10790205,1809,Cornufer wolfi
2428138,1799,Pseudacris ocularis
5217590,1792,Leptodactylus albilabris
2426776,1774,Rana pretiosa
2426816,1771,Rana japonica
5217498,1765,Leptodactylus pentadactylus
2428293,1760,Hyloscirtus alytolylax
2431466,1760,Pseudotriton montanus
2426128,1755,Adenomera hylaedactyla
2431505,1755,Plethodon websteri
2430335,1752,Occidozyga lima
2431410,1750,Pseudoeurycea rex
10737210,1740,Sclerophrys garmani
8268125,1738,Leptodactylus latrans
2427563,1731,Hyla sarda
2431940,1731,Euproctus montanus
2430477,1729,Limnonectes kuhlii
2424577,1723,Pseudophryne major
10782364,1719,Boana albomarginata
2421829,1705,Cophixalus ornatus
2427845,1705,Litoria freycineti
2428686,1703,Smilisca fodiens
5217897,1701,Scinax elaeochroa
2425020,1700,Pristimantis bogotensis
2429591,1698,Heleioporus australiacus
2427904,1695,Litoria olongburensis
2431758,1694,Batrachoseps gregarius
2424959,1692,Oreobates quixensis
2425144,1692,Pristimantis erythropleura
2426815,1687,Rana italica
2429906,1687,Cacosternum boettgeri
2430530,1685,Quasipaa spinosa
2430607,1681,Craugastor mexicanus
11846033,1680,Leptodactylus luctator
10824565,1678,Ranoidea cultripes
2428085,1678,Osteopilus dominicensis
2429139,1675,Oophaga sylvatica
2431176,1671,Rhyacotriton variegatus
2431546,1668,Plethodon welleri
2422897,1665,Anaxyrus californicus
2428390,1659,Dendropsophus rhodopeplus
5217879,1650,Scinax fuscomarginatus
2422932,1647,Anaxyrus canorus
2425577,1647,Pristimantis permixtus
5217593,1647,Leptodactylus mystaceus
2429038,1646,Ameerega trivittata
2423515,1643,Pseudopaludicola pusilla
2427189,1638,Lithobates maculatus
2427599,1635,Hyla savignyi
2427903,1635,Litoria darlingtoni
5218409,1625,Lissotriton montandoni
2423543,1617,Physalaemus biligonigerus
2425333,1606,Pristimantis taeniatus
2431267,1606,Bolitoglossa franklini
2429575,1602,Platyplectrum spenceri
2427052,1599,Lithobates montezumae
10849704,1598,Isthmura bellii
10886187,1598,Chalcorana chalconota
2428160,1597,Pseudacris streckeri
2426971,1593,Hylarana taipehensis
5218197,1590,Gastrotheca pseustes
2426807,1583,Rana chaochiaoensis
10788757,1576,Ranoidea barringtonensis
2427771,1570,Litoria meiriana
2430997,1567,Schistometopum thomense
5217700,1560,Hyperolius tuberilinguis
10678300,1545,Dryophytes wrightorum
2429137,1541,Oophaga histrionica
2427054,1539,Lithobates forreri
2431218,1536,Desmognathus wrighti
5217510,1533,Leptodactylus leptodactyloides
2423460,1532,Pleurodema bufoninum
2427968,1530,Phyllomedusa vaillantii
2431180,1524,Rhyacotriton olympicus
2432068,1513,Siren lacertina
10759975,1508,Papurana grisea
9971159,1508,Sylvirana nigrovittata
2427017,1507,Amnirana albolabris
2422073,1499,Hamptophryne boliviana
2427840,1499,Litoria jervisiensis
2427898,1495,Litoria thesaurensis
10769160,1488,Ranoidea longipes
2428555,1488,Dendropsophus bifurcus
2431960,1485,Ambystoma californiense
10800651,1475,Sclerophrys maculata
2428373,1474,Lysapsus limellum
2428449,1463,Dendropsophus leucophyllatus
2427127,1461,Lithobates spectabilis
10851090,1459,Cornufer elegans
10764900,1457,Dryophytes plicatus
5785383,1457,Phrynoidis asper
2422090,1449,Microhyla pulchra
2424644,1447,Uperoleia altissima
2427735,1446,Litoria angiana
2427695,1437,Litoria modica
2431416,1435,Dendrotriton bromeliacius
5217865,1434,Scinax rostratus
10700691,1432,Ranoidea eucnemis
2431298,1430,Bolitoglossa pesrubra
2428279,1429,Tlalocohyla loquax
2431497,1429,Plethodon shenandoah
10771002,1425,Dryophytes avivoca
2431779,1424,Salamandra corsica
5218369,1419,Eurycea nana
10678845,1418,Leucostethus fraterdanieli
10834718,1418,Ranoidea platycephala
2431687,1413,Thorius pennatulus
5217704,1413,Hyperolius cinnamomeoventris
2428571,1407,Dendropsophus phlebodes
2422409,1406,Incilius canaliferus
2424133,1406,Eleutherodactylus martinicensis
5216923,1404,Rhinella dorbignyi
2431721,1400,Aneides hardii
5217578,1393,Leptodactylus latinasus
2430330,1388,Occidozyga martensii
2425099,1378,Pristimantis conspicillatus
2428688,1378,Smilisca sila
2429600,1377,Notaden melanoscaphus
5217625,1371,Hyperolius pusillus
2426566,1367,Afrixalus fornasini
2428380,1365,Pseudis paradoxa
10853725,1364,Nidirana pleuraden
2429801,1355,Scaphiopus hurterii
2424191,1351,Eleutherodactylus abbotti
2431230,1347,Desmognathus aeneus
2428497,1345,Dendropsophus sarayacuensis
5217950,1341,Scinax garbei
2426620,1334,Discoglossus jeanneae
2425008,1333,Pristimantis medemi
2429053,1330,Epipedobates boulengeri
10723020,1329,Ranoidea serrata
2425583,1318,Pristimantis ridens
2427166,1317,Lithobates magnaocularis
5217876,1316,Scinax x-signatus
