species_key,occurrence_count,scientific_name
2451208,2549,Sceloporus cyanogenys
5226280,2549,Agama aculeata
5225063,2545,Carlia vivax
9533689,2545,Chelonoidis carbonarius
9936019,2541,Ctenophorus spinodomus
2468511,2540,Iberolacerta monticola
10910391,2539,Heremites vittatus
2446878,2538,Strophurus intermedius
8219807,2535,Trimeresurus albolabris
5222195,2534,Hemiaspis signata
2460817,2533,Heloderma suspectum
10830355,2531,Pholidoscelis exsul
2467976,2530,Anolis humilis
2465884,2511,Calotes emma
2449802,2509,Vermicella annulata
2452676,2506,Duberria lutrix
10871787,2501,Pholidoscelis chrysolaemus
5223629,2497,Pseudaspis cana
2449741,2486,Drysdalia coronoides
8415066,2486,Chatogekko amazonicus
2454880,2472,Fowlea piscator
7890416,2471,Oligosoma polychroma
5960884,2467,Vipera seoanei
5224953,2460,Microlophus delanonis
2462169,2459,Pseudemoia spenceri
2472783,2446,Delma australis
7455239,2446,Cryptoblepharus metallicus
2470802,2445,Varanus albigularis
9541504,2445,Sonora occipitalis
2464494,2441,Sphenomorphus maculatus
2451293,2438,Sceloporus nelsoni
2453672,2437,Geophis nasalis
8280468,2435,Cryptoblepharus buchananii
5227194,2431,Cordylus niger
5220785,2415,Bothrops jararaca
2453195,2410,Philothamnus semivariegatus
2456029,2406,Dasypeltis scabra
2449648,2403,Acanthophis antarcticus
9134425,2402,Aspidoscelis guttatus
2463719,2397,Morethia ruficauda
2462323,2396,Ctenotus brooksi
9208361,2395,Pituophis deppei
2444433,2386,Crotalus durissus
2468050,2382,Polychrus marmoratus
5960584,2380,Plestiodon elegans
2468656,2372,Gallotia atlantica
2468999,2367,Podarcis melisellensis
2463403,2344,Emoia jakati
2441350,2344,Crocodylus palustris
2469363,2335,Algyroides nigropunctatus
5224631,2329,Conolophus subcristatus
5225383,2328,Trachylepis sulcata
8965544,2326,Anolis marmoratus
2458024,2322,Amphiesma stolatum
2455958,2313,Macroprotodon brevis
7721444,2309,Lampropeltis nigra
2466435,2305,Moloch horridus
2470855,2301,Varanus scalaris
2448667,2284,Corytophanes cristatus
5226049,2281,Ctenophorus cristatus
9344130,2279,Concinnia tenuis
2451740,2273,Xantusia riversiana
2462246,2268,Ctenotus saxatilis
2471793,2266,Anilios nigrescens
2471948,2265,Tupinambis teguixin
2451441,2263,Holbrookia elegans
9011036,2257,Liolaemus pictus
2443040,2253,Trachemys venusta
5223725,2250,Heterodon nasicus
2441502,2239,Testudo marginata
2458237,2237,Sibon nebulatus
2461956,2233,Calyptotis scutirostrum
11174485,2221,Ctenophorus modestus
2467412,2219,Anolis stratulus
2468588,2219,Takydromus tachydromoides
2447737,2212,Nephrurus stellatus
2462668,2205,Eulamprus kosciuskoi
2456151,2194,Mastigodryas melanolomus
5959892,2181,Hemidactylus bowringii
2459346,2175,Dendrelaphis pictus
2447199,2155,Nactus pelagicus
2453632,2154,Oxybelis aeneus
2447858,2151,Mediodactylus kotschyi
9539019,2142,Microlophus indefatigabilis
2457224,2138,Dolichophis caspius
5223328,2131,Nerodia floridana
2452151,2128,Masticophis mentovarius
2447240,2126,Coleonyx brevis
9258179,2126,Podarcis guadarramae
2464628,2125,Lerista dorsalis
2453506,2123,Philodryas patagoniensis
2444308,2111,Vipera ammodytes
2463415,2109,Emoia pallidiceps
5224922,2104,Microlophus bivittatus
9009333,2098,Carlia tetradactyla
2467420,2095,Anolis aeneus
9309051,2092,Anilios bituberculatus
5846511,2086,Caiman latirostris
5226026,2084,Ctenophorus caudicinctus
2469065,2080,Podarcis tauricus
2458432,2079,Oocatochus rufodorsatus
5226767,2071,Acanthodactylus schreiberi
9605902,2071,Leiocephalus personatus
2468284,2066,Elgaria kingii
2451332,2057,Sceloporus mucronatus
2463105,2047,Egernia stokesii
2468651,2040,Gallotia stehlini
2451089,2036,Phrynosoma douglasii
2472186,2035,Ameiva bifrontata
2443894,2025,Causus rhombeatus
2446307,2023,Gehyra nana
2471882,2023,Anniella pulchra
2463397,2019,Emoia impar
2462267,2018,Ctenotus strauchii
2463946,2018,Anepischetosia maccoyi
2469141,2015,Podarcis carbonelli
2447716,2003,Nephrurus laevissimus
2457921,2003,Boiga kraepelini
2450240,2001,Pseudonaja modesta
2441969,1996,Chelodina rugosa
2451214,1993,Sceloporus aeneus
11187315,1992,Tropicagama temporalis
11137220,1990,Lucasium microplax
2460062,1982,Plica umbra
5959469,1982,Psammophis mossambicus
2468597,1976,Takydromus amurensis
2451721,1967,Xantusia henshawi
5221791,1967,Rena humilis
2462356,1966,Ctenotus olympicus
9183537,1963,Anolis biporcatus
7367355,1955,Aspidoscelis scalaris
5843310,1953,Hemidactylus parvimaculatus
2443079,1945,Graptemys ouachitensis
2463189,1939,Cyclodomorphus melanops
2446446,1938,Lepidoblepharis sanctaemartae
5960063,1938,Hemidactylus brookii
7376912,1935,Paralaudakia caucasia
9424209,1927,Anolis evermanni
2446608,1925,Euleptes europaea
5959817,1918,Phyllodactylus tuberculosus
5959548,1916,Leptophis mexicanus
2464951,1909,Corallus hortulana
10362429,1894,Leptophis ahaetulla
2451142,1891,Uma paraphygas
5220772,1885,Bothrops alternatus
11072769,1883,Ctenophorus slateri
2466474,1876,Diporiphora magna
2472464,1875,Aspidoscelis lineattissimus
2467921,1874,Anolis tropidonotus
2470838,1873,Varanus acanthurus
5226065,1862,Ctenophorus reticulatus
2446519,1847,Chondrodactylus bibronii
8058226,1844,Bellatorias frerei
5225423,1833,Trachylepis variegata
7794150,1828,Nebulifera robusta
5223659,1824,Conopsis nasus
2463327,1813,Emoia atrocostata
9454905,1810,Sistrurus tergeminus
5225411,1794,Trachylepis quinquetaeniata
2442335,1792,Pelusios sinuatus
2467153,1789,Anolis brevirostris
5224449,1787,Lampropeltis zonata
2468634,1784,Takydromus wolteri
2450131,1781,Aipysurus laevis
2449679,1777,Emydocephalus annulatus
2448051,1774,Cyrtopodion scabrum
5222036,1768,Furina diadema
2453638,1765,Senticolis triaspis
4287460,1764,Plestiodon tetragrammus
8994891,1762,Tarentola delalandii
2445206,1759,Sphaerodactylus difficilis
2450013,1756,Simoselaps bertholdi
2465349,1756,Python natalensis
5222041,1751,Furina ornata
8228334,1750,Daboia palaestinae
2446890,1747,Strophurus williamsi
2442027,1747,Emydura subglobosa
2451121,1746,Petrosaurus mearnsi
2464415,1741,Scincella cherriei
2449923,1735,Hydrophis major
5226051,1734,Ctenophorus fionni
2442413,1734,Kinosternon sonoriense
2454952,1732,Leptodeira maculata
2466930,1720,Anolis trinitatis
5959662,1719,Malpolon insignitus
9173089,1718,Micrurus fulvius
2464364,1715,Sphenomorphus concinnatus
8072367,1715,Anolis tropidogaster
5227229,1712,Cordylus cordylus
2462636,1711,Eulamprus leuraensis
4287445,1708,Plestiodon septentrionalis
2451388,1705,Sceloporus formosus
2463171,1704,Egernia kingii
5225973,1702,Diploderma polygonatum
2464605,1700,Lerista muelleri
2455447,1698,Coniophanes fissidens
2461173,1697,Cyclodomorphus gerrardii
2450217,1688,Pseudonaja nuchalis
5221988,1688,Furcifer pardalis
2449822,1686,Suta punctata
9751482,1686,Lygodactylus picturatus
5223330,1681,Nerodia cyclopion
2472790,1680,Delma tincta
5226321,1679,Agama planiceps
9475968,1669,Pseudotrapelus sinaitus
2470351,1668,Naja naja
9265052,1666,Leptodeira ornata
7445291,1663,Ameivula ocellifera
2460262,1662,Liolaemus darwinii
2462252,1652,Ctenotus labillardieri
7704598,1651,Gopherus morafkai
5225400,1646,Trachylepis spilogaster
5224946,1644,Microlophus theresioides
2460007,1642,Uranoscodon superciliosus
7721975,1642,Crotalus ornatus
9400453,1635,Kinosternon hirtipes
2463732,1634,Morethia storri
9107061,1634,Archaeolacerta bedriagae
2466148,1633,Uromastyx ornata
2469290,1629,Mesalina guttulata
2465862,1628,Tympanocryptis intima
2460306,1627,Liolaemus lemniscatus
2447335,1623,Gekko chinensis
2464612,1621,Lerista edwardsae
8889878,1614,Elaphe taeniura
2443722,1612,Tropidolaemus wagleri
2456956,1606,Psammophylax rhombeatus
5226035,1606,Ctenophorus decresii
9022569,1606,Chrysopelea ornata
5221497,1604,Stenodactylus sthenodactylus
2467883,1602,Anolis rodriguezii
2447530,1600,Phelsuma inexpectata
8371864,1596,Trioceros jacksonii
2472776,1592,Delma butleri
5220281,1578,Chelonoidis denticulatus
5222304,1576,Potamites ecpleopus
5225034,1575,Carlia schmeltzii
2456526,1574,Tantilla nigriceps
2464647,1564,Lerista distinguenda
8687992,1564,Plestiodon brevirostris
5222418,1562,Phrynosoma mcallii
8186233,1560,Plestiodon finitimus
2462540,1556,Tiliqua multifasciata
5224492,1556,Lampropeltis splendida
5843339,1556,Lucasium steindachneri
9590300,1555,Hypsiglena jani
2446902,1553,Strophurus elderi
7854823,1551,Cryptoblepharus cygnatus
5960976,1550,Trionyx triunguis
7442836,1549,Hypsirhynchus parvifrons
7580657,1548,Naja nigricollis
7522971,1545,Erythrolamprus miliaris
2469028,1540,Podarcis pityusensis
9364492,1537,Diplodactylus laevis
8538626,1536,Eremiascincus phantasmus
5225268,1535,Mochlus sundevallii
2463508,1531,Cryptoblepharus poecilopleurus
7797387,1526,Karusasaurus polyzonus
2457699,1523,Helicops angulatus
5222612,1521,Oligodon formosanus
2460990,1520,Notoscincus ornatus
2469804,1515,Pedioplanis namaquensis
2467252,1508,Anolis porcatus
