species_key,occurrence_count,scientific_name
2521121,13524,Inonotus leporinus
2538580,13518,Hygrocybe miniata
5260397,13493,Placynthiella icmalea
2605335,13463,Melanohalea exasperatula
10375240,13455,Nephromopsis nivalis
5248801,13435,Lactarius trivialis
8894724,13419,Russula integra
8313437,13369,Hymenoscyphus fraxineus
5470056,13328,Chaenotheca ferruginea
2608913,13273,Physcia dubia
2551392,13238,Russula risigallina
8393417,13238,Agrocybe cylindracea
5258510,13165,Gyromitra esculenta
6607819,13100,Parmelia omphalodes
2609547,13046,Buellia aethalea
7240050,13005,Lactarius lignyotus
7679629,12973,Exophiala equina
2575291,12967,Diatrype stigma
8134528,12929,Trametes coccinea
9399576,12921,Calogaya saxicola
10994157,12897,Haematomma ochroleucum
7916380,12887,Xylodon radula
3304469,12864,Gliophorus laetus
12045840,12811,Collybiopsis ramealis
2601169,12811,Peltigera membranacea
2559393,12779,Mortierella antarctica
10756770,12777,Chaenotheca trichialis
8369818,12775,Amylocystis lapponica
2542624,12763,Daedalea xantha
9016531,12763,Lactarius aurantiacus
7084587,12733,Lecanora symmicta
8369786,12724,Hygrocybe reidii
2549683,12696,Ganoderma resinaceum
8869949,12668,Ramaria stricta
12224705,12631,Linnemannia longigemmata
2563543,12585,Neonectria ramulariae
3346023,12566,Entoloma conferendum
3549650,12560,Cryptothecia striata
2607703,12555,Cladonia subulata
8945216,12554,Coprinopsis lagopus
10846389,12547,Pseudosperma rimosum
2523793,12542,Odonticium romellii
2553087,12478,Stereum complicatum
8383534,12472,Hapalopilus rutilans
9095397,12469,Pseudoclitocybe cyathiformis
9779160,12461,Solicoccozyma terrea
2584766,12420,Rhexocercosporidium panacis
2554355,12405,Geastrum fimbriatum
7505326,12405,Flavoplaca oasis
7870834,12395,Archaeorhizomyces finlayi
2599725,12373,Trapelia coarctata
2537958,12344,Baeospora myosura
2539657,12235,Entoloma rhodopolium
8110284,12232,Atheniella flavoalba
7487512,12224,Polycauliona candelaria
2599767,12200,Trapeliopsis flexuosa
2594765,12191,Helvella lacunosa
7769302,12185,Gymnopus androsaceus
7250842,12172,Pertusaria leioplaca
7819032,12159,Xylobolus frustulatus
2512921,12151,Dacrymyces chrysospermus
5261510,12142,Chaenotheca brachypoda
8892548,12082,Antrodia sinuosa
2551562,12077,Russula puellaris
2616311,12055,Alternaria eichhorniae
4911745,12037,Mycena polygramma
4911809,12027,Mycena inclinata
5239963,12008,Scleroderma areolatum
2526698,11979,Panaeolina foenisecii
5254797,11939,Hypoxylon fuscum
9173236,11930,Lyophyllum decastes
2514679,11919,Puccinia malvacearum
11066710,11917,Cladonia ciliata
2606513,11910,Hypogymnia vittata
3469218,11909,Histoplasma capsulatum
5248660,11894,Lactarius helvus
6608355,11894,Hypotrachyna revoluta
2551254,11865,Russula fragilis
2598808,11856,Acrocordia gemmata
5478056,11840,Enchylium tenax
2544188,11830,Irpex lacteus
5259546,11795,Verrucaria viridula
10867411,11788,Cortinarius desertorum
2600704,11787,Lasallia pustulata
5243244,11776,Lycoperdon pratense
9378152,11766,Claviceps purpurea
2609464,11764,Buellia griseovirens
5894842,11721,Hydropunctaria maura
2534836,11720,Psathyrella piluliformis
5261528,11694,Chaenotheca phaeocephala
2605231,11680,Punctelia rudecta
2526842,11677,Mycena vitilis
2608604,11621,Mycoblastus sanguinarius
2551470,11616,Russula atropurpurea
2605255,11604,Evernia mesomorpha
8532457,11595,Scytinium lichenoides
2524513,11592,Leccinum aurantiacum
2531088,11577,Clitocybe fragrans
2605241,11572,Punctelia borreri
11022613,11552,Cladonia crispata
7086494,11551,Nephroma laevigatum
8028942,11543,Cortinarius cinnamomeus
5244431,11534,Clavulinopsis corniculata
12087710,11533,Cortinarius bolaris
2551071,11519,Lactifluus vellereus
8365581,11509,Agaricus sylvicola
7567077,11490,Cordyceps militaris
7250436,11466,Placynthium nigrum
